,word,word_root,polarity
11370,정답게 지저귐,정 지저귀,0
11371,정답게 흘러가는,정 흘러가,0
11372,정답고,정,0
11373,정답고 귀엽게,정 귀엽,0
11374,정답고 포근하게,정 포근,0
11375,정답고 환하게,정 환하,0
11376,정답다,정답,0
11377,정답지 않고,정 않,1
11378,정당하게,정,0
11379,정당하지 못한,정 못하,1
11380,정당하지 않은,정 않,1
11381,정당한,정,0
11382,정당한 길,정 길,0
11383,정당한 도리,정 도리,0
11384,정도가 높다,정도 높,0
11385,정도가 심하거나,정도 심하,1
11386,정도가 심하게,정도 심하,1
11387,정도가 지나쳐서,정도 지나치,1
11388,정도가 지나친,정도 지나치,1
11389,정도에 넘침,정도 넘치,1
11390,정돈되어,정돈,0
11391,정돈되어 말끔하게,정돈 말끔,0
11392,정돈되어 말끔하다,정돈 말끔,0
11393,정돈되어 시원스럽게,정돈 시원,0
11394,정돈되지 아니하여,정돈 알,1
11395,정돈이 되지 아니하여,정돈 되 알,1
11396,정돈하다,정돈,0
11397,정밀하고,정밀,0
11398,정밀하고 미세함,정밀 미세,0
11399,정밀하지 못하고,정밀 못하,1
11400,정밀한,정밀,0
11401,정분이,정분,0
11402,정분이 나서,정분 나서,0
11403,정분이 두텁게,정분 두텁,0
11404,정분이 두텁다,정분 두텁,0
11405,정상,정상,0
11406,정상을 벗어난,정상 벗어나,1
11407,정성껏,정성껏,0
11408,정성스럽다,정성,0
11409,정성스레,정성스레,0
11410,정성스레 대하거나,정성스레 대하,0
11411,정성으로,정성,0
11412,정성을,정성,0
11413,정성을 겸손하게,정성 겸손,0
11414,정성을 기울이다,정성 기울이,0
11415,정성을 나타내다,정성 나타내,0
11416,정성을 다하여,정성 다하,0
11417,정성을 다함,정성 다하,0
11418,정성을 들인,정성 들이,0
11419,정성이,정성,0
11420,정성이 미치는,정성 미치,0
11421,정성이나,정성,0
11422,정성이나 노력,정성 노력,0
11423,정성이나 성의가,정성 성의,0
11424,정신 분열병,정신 분열병,1
11425,정신 분열병과,정신 분열병,1
11426,정신 질환,정신 질환,1
11427,정신병,정신병,1
11428,정신병 환자,정신병 환자,1
11429,정신없다,정신없,1
11430,정신없이,정신없이,1
11431,정신을 못 차리고,정신 못 차리,1
11432,정신을 어지럽게,정신 어지럽,1
11433,정신을 잃고,정신 잃,1
11434,정신을 잃는,정신 잃,1
11435,정신을 잃는다,정신 잃,1
11436,정신을 잃을,정신 잃,1
11437,정신을 차리지 못하고,정신 차리 못하,1
11438,정신의 이상이나,정신 이상,1
11439,정신이 까무러질,정신 까무러지,1
11440,정신이 나가거나,정신 나가,1
11441,정신이 나간 것처럼,정신 나간 것,1
11442,정신이 멀쩡하다,정신 멀쩡,0
11443,정신이 멍하고,정신 멍,1
11444,정신이 아득하고,정신 아득,1
11445,정신이 아찔하여,정신 아찔,1
11446,정신이 어리벙벙하여,정신 어리벙벙하,1
11447,정신이 어지럽게,정신 어지럽,1
11448,정신이 어지럽다,정신 어지럽,1
11449,정신이 어지럽도록,정신 어지럽,1
11450,정신이 얼떨떨하여,정신 얼떨떨,1
11451,정신이 없고,정신 없,1
11452,정신이 혼미해지고,정신 혼미,1
11453,정신이 흐려서,정신 흐리,1
11454,정신이 흐려져,정신 흐리,1
11455,정신이 흐려지고,정신 흐리,1
11456,정신이 흐려진다,정신 흐리,1
11457,정신이 흐리고,정신 흐리,1
11458,정신이 흐릿하여,정신 흐릿,1
11459,정신적 고통이,정신적 고통,1
11460,정신적으로 보탬이,정신적 보탬,0
11461,정신적으로 편안하고,정신적 편안,0
11462,정신질환,정신,1
11463,정연하게,정연,0
11464,정열,정열,0
11465,정을 끊고,정 끊,1
11466,정을 통하다,정 통하,0
11467,정의롭다,정의,0
11468,정의를,정의,0
11469,정의를 위한,정의 위,0
11470,정이 깊게,정 깊,0
11471,정이 넘칠,정 넘치,0
11472,정이 두텁고,정 두텁,0
11473,정이 두텁다,정 두텁,0
11474,정이 들어,정 듣,0
11475,정이 많게,정 많,0
11476,정이 맺어지다,정 맺어지,0
11477,정이 맺어짐,정 맺어,0
11478,정이 버성기어,정 버성기,1
11479,정이 없고,정 없,1
11480,정이 없이,정 없이,1
11481,정정당당하다,정정당당,0
11482,정정당당한,정,0
11483,정정당당한 태도로,정 태도,0
11484,정조가 굳고,정조 굳,0
11485,정조를 빼앗겨,정조 빼앗기,1
11486,정조를 지키지 아니하다,정조 지키 아니하,1
11487,정중하게,정중,0
11488,정중하다,정중,0
11489,정중한,정중,0
11490,정중한 부탁이나,정중 부탁,0
11491,정중히,정중히,0
11492,정직하지 못한,정직 못하,1
11493,정처 없이,정처 없이,1
11494,정치를 잘하다,정치 잘하,0
11495,정하다,정하,0
11496,정함이 없이,정하 없이,1
11497,정해지지 못하고,정해지 못하,1
11498,정확하게,정확,0
11499,정확하고,정확,0
11500,정확한,정확,0
11501,제 마음대로,제 마음대로,1
11502,제 분수를 잊어버리고,제 분수 잊어버리,1
11503,제격에 맞지 않고,제격 맞 않,1
11504,제대로,제대로,0
11505,제대로 되지 않아,제대로 되 않,1
11506,제대로 이루어지다,제대로 이루어지,0
11507,제대로 하지 못하고,제대로 하 못하,1
11508,제대로 하지 아니하는,제대로 하 아니하,1
11509,제대로 하지 아니하다,제대로 하 아니하,1
11510,제때에,제때,0
11511,제때에 내리는,제때 내리,0
11512,제맛이 나지 아니하고,제맛 나지 아니하,1
11513,제맛이 나지 않고,제맛 나지 않,1
11514,제멋대로,제멋대로,1
11515,제멋대로 날아가다,제멋대로 날아가,1
11516,제멋대로 내버려지다,제멋대로 내버리,1
11517,제멋대로 움직이거나,제멋대로 움직이,1
11518,제법 예쁜,제법 예쁘,0
11519,제일 잘하다,제일 잘하,0
11520,제정신을 잃고,제정신 잃,1
11521,제정신을 차리지 못하게,제정신 차리 못하,1
11522,제쳐 놓고,제치 놓,1
11523,제한되거나,제한,1
11524,제한적,제한,1
11525,제한적인,제한,1
11526,제힘에 겨운,제힘 겹,1
11527,제힘에 겨운 일에,제힘 겹 일,1
11528,져서,지,1
11529,조건에 맞아,조건 맞,0
11530,조건에 어울리게,조건 어울리,0
11531,조건을 개선하고,조건 개선,0
11532,조걸위악하다,조걸위악하,1
11533,조금 거만스럽게,조금 거만,1
11534,조금 거북하다,조금 거북,1
11535,조금 거추장스러워서,조금 그,1
11536,조금 거추장스럽게,조금 거추장스럽,1
11537,조금 괴롭게,조금 괴롭,1
11538,조금 굼뜨고,조금 굼뜨,1
11539,조금 까다롭게,조금 까다롭,1
11540,조금 까불며,조금 까불,1
11541,조금 깨끗하고,조금 깨끗하,0
11542,조금 나빠진,조금 나빠지,1
11543,조금 다침,조금 다치,1
11544,조금 답답할,조금 답답,1
11545,조금 되바라지게,조금 되바라지,1
11546,조금 떠들썩하게,조금 떠들썩,1
11547,조금 머뭇거리거나,조금 머뭇거리,1
11548,조금 머뭇머뭇하거나,조금 머뭇머뭇,1
11549,조금 멋없게,조금 멋없,1
11550,조금 멋없이,조금 멋,1
11551,조금 모자란,조금 모자라,1
11552,조금 못마땅하게,조금 못마땅,1
11553,조금 밉살스럽고,조금 밉살스럽,1
11554,조금 방해가,조금 방해,1
11555,조금 비뚤어져,조금 비뚤어지,1
11556,조금 설레는,조금 설레,0
11557,조금 성가실,조금 성가,1
11558,조금 소란스럽게,조금 소란,1
11559,조금 수선스럽게,조금 수선,1
11560,조금 수선스럽다,조금 수선,1
11561,조금 시들하다,조금 시들,1
11562,조금 시원스럽게,조금 시원,0
11563,조금 싫증이,조금 싫증,1
11564,조금 쓴,조금 쓰,1
11565,조금 아둔하고,조금 아둔,1
11566,조금 안타깝게,조금 안타깝,1
11567,조금 암상스럽게,조금 암상,1
11568,조금 약빠르고,조금 약,1
11569,조금 어지러운,조금 어지럽,1
11570,조금 어지럽게,조금 어지럽,1
11571,조금 언짢거나,조금 언짢,1
11572,조금 언짢고,조금 언짢,1
11573,조금 염치없이,조금 염치,1
11574,조금 요란하게,조금 요란,1
11575,조금 우그러져,조금 우그러지,1
11576,조금 우악스럽게,조금 우악,1
11577,조금 우직하고,조금 우직,1
11578,조금 위태롭게,조금 위태,1
11579,조금 자린,조금 자리,1
11580,조금 짖궂은,조금 짖궂,1
11581,조금 천박하게,조금 천박,1
11582,조금 치사하고,조금 치사,1
11583,조금 타분하다,조금 타,1
11584,조금 투덜거리는,조금 투덜거리,1
11585,조금 투덜거리다,조금 투덜거리,1
11586,조금 틀어진,조금 틀어지,1
11587,조금 푸근하게,조금 푸근,0
11588,조금 훤하게,조금 훤하,0
11589,조금 희미해져서,조금 희미,1
11590,조금 힘없이,조금 힘없이,1
11591,조금만 앓아도,조금 앓,1
11592,조금씩 쓰리며,조금씩 쓰리,1
11593,조급하게,조급,1
11594,조급하게 구는,조급 굴,1
11595,조급하게 볶아치는,조급 볶아치,1
11596,조급하게 볶아치다,조급 볶아치,1
11597,조급하여,조급,1
11598,조급한,조급,1
11599,조급한 마음으로,조급 마음,1
11600,조급해지고,조급,1
11601,조롱하거나,조롱,1
11602,조롱하다,조롱,1
11603,조롱할 때,조롱 때,1
11604,조르거나,조르,1
11605,조르는,조르,1
11606,조르는 데가,조르 데,1
11607,조르는 모양,조르 모양,1
11608,조리 없는,조리 없,1
11609,조리 없이,조리 없이,1
11610,조리 있게,조리 있,0
11611,조리가 있고,조리 있,0
11612,조리에 맞지 아니하는,조리 맞 아니하,1
11613,조마조마하게,조마조마하,1
11614,조마조마하게 지내다,조마조마하 지내,1
11615,조마조마하다,조마조마,1
11616,조마조마하여,조마조마,1
11617,조마조마한,조마조마하,1
11618,조마조마한 느낌,조마조마하 느낌,1
11619,조마조마한 모양,조마조마하 모양,1
11620,조마조마함,조마조마,1
11621,조바심,조바심,1
11622,조바심이,조바심,1
11623,조바심이 나거나,조바심 나,1
11624,조바심이 나다,조바심 나,1
11625,조바심이 나서,조바심 나서,1
11626,조바심하며,조바심,1
11627,조바심하며 자는,조바심 자,1
11628,조바심하며 자다,조바심 자,1
11629,조상을 욕되게,조상 욕,1
11630,조심성 없이,조심성 없이,1
11631,조심성이 없고,조심성 없,1
11632,조심스러움,조심,0
11633,조심스럽게,조심,0
11634,조심스럽지 못하고,조심 못하,1
11635,조심스럽지 아니하고,조심 아니하,1
11636,조심스럽지 않은,조심 않,1
11637,조심하다,조심,1
11638,조심함,조심,1
11639,조여들다,조여들,1
11640,조용하며 찬찬하다,조용 찬찬,0
11641,조용하며 찬찬한,조용 찬찬,0
11642,조용한 느낌이,조용 느낌,0
11643,조용히 우는,조용히 울,1
11644,조잡하다,조잡,1
11645,조잡한,조잡,1
11646,조직의 괴사가,조직 괴사,1
11647,조직이 썩는,조직 썩,1
11648,조직이나 기구 따위가 무너지거나 흔들리지 아니하는 상태로,조직 기구 따위 무너지 흔들리 아니하 상태,0
11649,조촐하지 못하여,조촐 못하,1
11650,조화,조화,0
11651,조화되어,조화,0
11652,조화된,조화,0
11653,조화된 자세를,조화 자세,0
11654,조화로운,조화,0
11655,조화로움,조화,0
11656,조화롭고,조화,0
11657,조화롭고 포괄적인,조화 포괄적,0
11658,조화롭다,조화,0
11659,조화를,조화,0
11660,조화를 이루다,조화 이루,0
11661,조화를 이루도록,조화 이루,0
11662,조화시키고,조화,0
11663,조화시키고 창조하는,조화 창조,0
11664,족치는,족치,1
11665,족치는 일,족치 일,1
11666,존경,존경,0
11667,존경받는,존경,0
11668,존경받는 벗,존경 벗,0
11669,존경받다,존경,0
11670,존경스럽거나,존경,0
11671,존경스럽거나 사랑스러운,존경 사랑,0
11672,존경의,존경,0
11673,존경의 뜻을,존경 뜻,0
11674,존경하는,존경,0
11675,존경하는 마음으로,존경 마음,0
11676,존경하는 사람,존경 사람,0
11677,존경하다,존경,0
11678,존경할 만한,존경 만하,0
11679,존귀하고,존귀,0
11680,존귀한,존귀,0
11681,존귀한 사람이라는,존귀 사람,0
11682,존귀한 성과,존귀 성과,0
11683,존대를,존대,0
11684,존망,존망,1
11685,존멸,존멸,1
11686,존멸하다,존멸하,1
11687,존못,존,1
11688,존속하다,존속,-1
11689,존예,졸,0
11690,존잘,존,0
11691,존중,존중,0
11692,존중하다,존중,0
11693,존중할 만하다,존중 만하,0
11694,졸도,졸도,1
11695,졸아들고,졸아들,1
11696,졸이는 마음,졸이 마음,1
11697,졸임,졸이,1
11698,좀 거친,좀 거치,1
11699,좀 고까워하는,좀 고까워하,1
11700,좀 괴이쩍게,좀 괴이쩍,1
11701,좀 답답하거나,좀 답답,1
11702,좀 뚝뚝하고,좀 뚝뚝,1
11703,좀 막히는,좀 막히,1
11704,좀 막히다,좀 막히,1
11705,좀 보드랍고,좀 보드랍,0
11706,좀 볼품없이,좀 볼품없이,1
11707,좀 부드럽고,좀 부드럽,0
11708,좀 불평스럽게,좀 불평,1
11709,좀 성기게,좀 성기,1
11710,좀 안타깝거나,좀 안타깝,1
11711,좀 어색하고,좀 어색,1
11712,좀 천박하게,좀 천박,1
11713,좀 천하다,좀 천하,1
11714,좀도둑,좀도둑,1
11715,좀스러워,좀스럽,1
11716,좀스럽게,좀스럽,1
11717,좀스럽게 계속,좀스럽 계속,1
11718,좀스럽게 구는,좀스럽 굴,1
11719,좀스럽게 굴다,좀스럽 굴,1
11720,좀스럽게 꼬물거리는,좀스럽 꼬물거리,1
11721,좀스럽게 꾸물거리다,좀스럽 꾸물거리,1
11722,좀스럽게 눈치를,좀스럽 눈치,1
11723,좀스럽게 말하다,좀스럽 말하,1
11724,좀스럽게 못된,좀스럽 못되,1
11725,좀스럽게 부산을,좀스럽 부산,1
11726,좀스럽게 생긴,좀스럽 생기,1
11727,좀스럽게 움직이는,좀스럽 움직이,1
11728,좀스럽게 움직이다,좀스럽 움직이,1
11729,좀스럽게 자꾸,좀스럽 자꾸,1
11730,좀스럽게 지껄이는,좀스럽 지껄이,1
11731,좀스럽게 짓궃은,좀스럽 짓,1
11732,좀스럽게 짖궂은,좀스럽 짖궂,1
11733,좀스럽게 충동질을,좀스럽 충동질,1
11734,좀스럽게 하다,좀스럽 하다,1
11735,좀스럽게 혼잣말로,좀스럽 혼잣말,1
11736,좀스럽고,좀스럽,1
11737,좀스럽고 까다롭다,좀스럽 까다롭,1
11738,좀스럽고 비굴하게,좀스럽 비굴,1
11739,좀스럽다,좀스럽,1
11740,좀이 생긴,좀 생기,1
11741,좁고 옹졸한,좁 옹졸,1
11742,좁은 소견으로,좁 소견,1
11743,종기가,종기,1
11744,종기가 나는,종기 나,1
11745,종말,종말,1
11746,종알거리거나,종알거리,1
11747,종알종알 군소리를,종알종알 군소리,1
11748,종이 되다,종이 되,1
11749,종횡무진,종횡무진,-1
11750,좆같다,좆같,1
11751,좆같이,좆,1
11752,좆다,좆,1
11753,좆심,좆심,1
11754,좇다,좇,-1
11755,좋거나,좋,0
11756,좋거나 아름답다고,좋 아름답,0
11757,좋거나 훌륭하다,좋 훌륭,0
11758,좋게,좋,0
11759,좋게 고치기,좋 고치,0
11760,좋게 고치다,좋 고치,0
11761,좋게 꼴로,좋 꼴,0
11762,좋게 나서서,좋 나,0
11763,좋게 나아가다,좋 나아,0
11764,좋게 되다,좋 되,0
11765,좋게 만들다,좋 만들,0
11766,좋게 만들어지다,좋 만들,0
11767,좋게 발전할,좋 발전,0
11768,좋게 생각하여,좋 생각,0
11769,좋게 여기는,좋 여기,0
11770,좋게 여기다,좋 여기,0
11771,좋게 여김,좋 여기,0
11772,좋게 탐스러운,좋 탐,0
11773,좋게 탐스럽다,좋 탐스럽,0
11774,좋게 퍼져서,좋 퍼지,0
11775,좋게 평가하여,좋 평가,0
11776,좋게 하다,좋 하다,0
11777,좋고,좋,0
11778,좋고 굉장하게,좋 굉장,0
11779,좋고 옳은,좋 옳,0
11780,좋다,좋,0
11781,좋다고,좋,0
11782,좋다고 판단하여,좋 판단,0
11783,좋도록 주선하는,좋 주선,0
11784,좋도록 주선하다,좋 주선,0
11785,좋아,좋아,0
11786,좋아 보이거나,좋아 보이,0
11787,좋아서,좋,0
11788,좋아서 탐스러운,좋 탐,0
11789,좋아지내다,좋,0
11790,좋아지다,좋아지,0
11791,좋아하거나,좋아하,0
11792,좋아하거나 즐기다,좋아하 즐기,0
11793,좋아하고,좋아하,0
11794,좋아하는,좋아하,0
11795,좋아하는 것,좋아하 것,0
11796,좋아하는 기운,좋아하 기운,0
11797,좋아하는 대상,좋아하 대상,0
11798,좋아하는 마음,좋아하 마음,0
11799,좋아하는 마음이,좋아하 마음,0
11800,좋아하다,좋아하,0
11801,좋아하여,좋아하,0
11802,좋아하여 애착을,좋아하 애착,0
11803,좋아함,좋아하,0
11804,좋아해,좋아하,0
11805,좋으면,좋,0
11806,좋은,좋,0
11807,좋은 결과나,좋 결과,0
11808,좋은 경치,좋 경치,0
11809,좋은 경치를,좋 경치,0
11810,좋은 곳,좋 곳,0
11811,좋은 곳을,좋 곳,0
11812,좋은 과보,좋 과보,0
11813,좋은 기회나,좋 기회,0
11814,좋은 기회를,좋 기회,0
11815,좋은 길로,좋 길,0
11816,좋은 내용을,좋 내용,0
11817,좋은 냄새와,좋 냄새,0
11818,좋은 느낌,좋 느낌,0
11819,좋은 느낌을,좋 느낌,0
11820,좋은 대책과,좋 대책,0
11821,좋은 대책을,좋 대책,0
11822,좋은 데가,좋 데,0
11823,좋은 말글,좋 말,0
11824,좋은 맛,좋 맛,0
11825,좋은 반응이,좋 반응,0
11826,좋은 복장,좋 복장,0
11827,좋은 사람,좋 사람,0
11828,좋은 산과,좋 산,0
11829,좋은 상태로,좋 상태,0
11830,좋은 생각이,좋 생각,0
11831,좋은 석탄을,좋 석탄,0
11832,좋은 성과를,좋 성과,0
11833,좋은 시절,좋 시절,0
11834,좋은 옷을,좋 옷,0
11835,좋은 운수,좋 운수,0
11836,좋은 운수를,좋 운수,0
11837,좋은 유전,좋 유전,0
11838,좋은 음식,좋 음식,0
11839,좋은 음식을,좋 음식,0
11840,좋은 일,좋 일,0
11841,좋은 일을,좋 일,0
11842,좋은 일이,좋 일,0
11843,좋은 점이나,좋 점,0
11844,좋은 특성,좋 특성,0
11845,좋은 풍채,좋 풍채,0
11846,좋은 풍채를,좋 풍채,0
11847,좋은 향기가,좋 향기,0
11848,좋은 황금을,좋 황금,0
